Count,Timestamp,IMU,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatX,QuatY,QuatZ,QuatW
37916,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-10.75,-30.56,-16.0,0.02,0.05,-0.99,0.16
37917,00:02:44,IMU1,0.0,0.0,0.0,1.46,-0.92,9.5,-0.69,-7.38,-29.88,0.06,-0.07,0.94,0.34
37917,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.19,-7.25,-28.38,-0.09,0.12,-0.89,0.43
37917,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-10.75,-30.56,-16.0,0.02,0.05,-0.99,0.16
37918,00:02:44,IMU1,0.0,0.0,0.0,1.46,-0.92,9.5,-1.06,-9.56,-31.5,0.06,-0.07,0.94,0.34
37918,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.19,-7.25,-28.38,-0.09,0.12,-0.89,0.43
37918,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-10.75,-30.56,-16.0,0.02,0.05,-0.99,0.16
37919,00:02:44,IMU1,0.0,0.0,0.0,1.46,-0.92,9.5,-1.06,-9.56,-31.5,0.06,-0.07,0.94,0.34
37919,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.19,-7.25,-28.38,-0.09,0.12,-0.89,0.43
37919,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-10.75,-30.56,-16.0,0.02,0.05,-0.99,0.16
37920,00:02:44,IMU1,0.0,0.0,0.0,1.46,-0.92,9.5,-1.06,-9.56,-31.5,0.06,-0.07,0.94,0.34
37920,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.19,-7.25,-28.38,-0.09,0.12,-0.89,0.43
37920,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-10.75,-30.56,-16.0,0.02,0.05,-0.99,0.16
37921,00:02:44,IMU1,1.77,-1.76,-1.76,1.46,-0.92,9.5,-1.06,-9.56,-31.5,0.06,-0.07,0.94,0.34
37921,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.19,-7.25,-28.38,-0.09,0.12,-0.89,0.43
37921,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-10.75,-30.56,-16.0,0.02,0.05,-0.99,0.16
37922,00:02:44,IMU1,1.77,-1.76,-1.76,1.46,-0.92,9.5,-1.06,-9.56,-31.5,0.07,-0.06,0.93,0.35
37922,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.19,-7.25,-28.38,-0.09,0.12,-0.89,0.43
37922,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-10.75,-30.56,-16.0,0.02,0.05,-0.99,0.16
37923,00:02:44,IMU1,1.77,-1.76,-1.76,1.49,-0.92,9.5,-1.06,-9.56,-31.5,0.07,-0.06,0.93,0.35
37923,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.44,-6.5,-26.0,-0.09,0.12,-0.89,0.43
37923,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-12.94,-31.69,-16.75,0.02,0.05,-0.99,0.16
37924,00:02:44,IMU1,1.77,-1.76,-1.76,1.49,-0.92,9.5,-1.81,-6.62,-33.5,0.07,-0.06,0.93,0.35
37924,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.44,-6.5,-26.0,-0.09,0.12,-0.89,0.43
37924,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-12.94,-31.69,-16.75,0.02,0.05,-0.99,0.16
37925,00:02:44,IMU1,0.14,-0.14,-0.13,1.49,-0.92,9.5,-1.81,-6.62,-33.5,0.07,-0.06,0.93,0.35
37925,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.44,-6.5,-26.0,-0.09,0.12,-0.89,0.43
37925,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-12.94,-31.69,-16.75,0.02,0.05,-0.99,0.16
37926,00:02:44,IMU1,0.14,-0.14,-0.13,1.49,-0.92,9.5,-1.81,-6.62,-33.5,0.07,-0.06,0.93,0.35
37926,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.44,-6.5,-26.0,-0.09,0.12,-0.89,0.43
37926,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-12.94,-31.69,-16.75,0.02,0.05,-0.99,0.16
37927,00:02:44,IMU1,-0.07,0.06,0.07,1.49,-0.92,9.5,-1.81,-6.62,-33.5,0.07,-0.06,0.93,0.35
37927,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.44,-6.5,-26.0,-0.09,0.12,-0.89,0.43
37927,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-12.94,-31.69,-16.75,0.02,0.05,-0.99,0.16
37928,00:02:44,IMU1,-0.07,0.06,0.07,1.49,-0.92,9.5,-1.81,-6.62,-33.5,0.07,-0.06,0.93,0.35
37928,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-17.44,-6.5,-26.0,-0.09,0.12,-0.89,0.43
37928,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.58,-12.94,-31.69,-16.75,0.02,0.05,-0.99,0.16
37929,00:02:44,IMU1,-0.07,0.06,0.07,1.38,-0.88,9.54,-1.81,-6.62,-33.5,0.07,-0.06,0.93,0.35
37929,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-17.81,-5.81,-28.75,-0.09,0.12,-0.89,0.43
37929,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.58,-12.94,-31.69,-16.75,0.02,0.05,-0.99,0.16
37930,00:02:44,IMU1,-0.07,0.06,0.07,1.38,-0.88,9.54,-2.19,-6.62,-29.5,0.07,-0.06,0.93,0.35
37930,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-17.81,-5.81,-28.75,-0.09,0.12,-0.89,0.43
37930,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.58,-12.19,-32.0,-12.88,0.02,0.05,-0.99,0.16
37931,00:02:44,IMU1,0.0,0.0,0.01,1.38,-0.88,9.54,-2.19,-6.62,-29.5,0.07,-0.06,0.93,0.35
37931,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-17.81,-5.81,-28.75,-0.09,0.12,-0.89,0.43
37931,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.58,-12.19,-32.0,-12.88,0.02,0.05,-0.99,0.16
37932,00:02:44,IMU1,0.0,0.0,0.01,1.38,-0.88,9.54,-2.19,-6.62,-29.5,0.07,-0.06,0.93,0.35
37932,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-17.81,-5.81,-28.75,-0.09,0.12,-0.89,0.43
37932,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.58,-12.19,-32.0,-12.88,0.02,0.05,-0.99,0.16
37933,00:02:44,IMU1,0.0,-0.01,0.0,1.38,-0.88,9.54,-2.19,-6.62,-29.5,0.07,-0.06,0.93,0.35
37933,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-17.81,-5.81,-28.75,-0.09,0.12,-0.89,0.43
37933,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.58,-12.19,-32.0,-12.88,0.02,0.05,-0.99,0.16
37934,00:02:44,IMU1,0.0,-0.01,0.0,1.38,-0.88,9.54,-2.19,-6.62,-29.5,0.07,-0.06,0.93,0.35
37934,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-5.81,-28.75,-0.09,0.12,-0.89,0.43
37934,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.61,-12.19,-32.0,-12.88,0.02,0.05,-0.99,0.16
37935,00:02:44,IMU1,0.0,0.0,0.0,1.38,-0.88,9.54,-2.19,-6.62,-29.5,0.07,-0.06,0.93,0.35
37939,00:02:44,IMU1,0.0,0.0,0.0,1.42,-0.88,9.5,-1.44,-7.38,-32.25,0.07,-0.06,0.93,0.35
37939,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-17.44,-6.88,-22.5,-0.09,0.12,-0.89,0.43
37939,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.61,-14.75,-35.25,-14.81,0.02,0.05,-0.99,0.16
37940,00:02:44,IMU1,0.0,0.0,0.0,1.42,-0.88,9.5,-1.44,-7.38,-32.25,0.07,-0.06,0.93,0.35
37940,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-18.5,-4.69,-24.88,-0.09,0.12,-0.89,0.43
37940,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.61,-14.75,-35.25,-14.81,0.02,0.05,-0.99,0.16
37941,00:02:44,IMU1,0.0,0.01,-0.01,1.42,-0.88,9.5,-1.44,-7.38,-32.25,0.07,-0.06,0.93,0.35
37941,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-18.5,-4.69,-24.88,-0.09,0.12,-0.89,0.43
37941,00:02:44,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.61,-14.75,-35.25,-14.81,0.02,0.05,-0.99,0.16
37942,00:02:44,IMU1,0.0,0.01,-0.01,1.42,-0.88,9.5,-1.44,-7.38,-32.25,0.07,-0.06,0.93,0.35
37942,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-18.5,-4.69,-24.88,-0.09,0.12,-0.89,0.43
37942,00:02:44,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-14.75,-35.25,-14.81,0.02,0.05,-0.99,0.16
37943,00:02:44,IMU1,0.0,0.0,0.0,1.42,-0.88,9.5,-1.44,-7.38,-32.25,0.07,-0.06,0.93,0.35
37943,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-18.5,-4.69,-24.88,-0.09,0.12,-0.89,0.43
37943,00:02:44,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-13.69,-32.38,-14.44,0.02,0.05,-0.99,0.16
37944,00:02:44,IMU1,0.0,0.0,0.0,1.42,-0.88,9.5,-1.44,-7.38,-32.25,0.07,-0.06,0.93,0.35
37944,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.31,-18.5,-4.69,-24.88,-0.09,0.12,-0.89,0.43
37944,00:02:44,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-13.69,-32.38,-14.44,0.02,0.05,-0.99,0.16
37945,00:02:44,IMU1,0.0,0.0,0.0,1.46,-0.88,9.42,-1.44,-7.38,-32.25,0.07,-0.06,0.93,0.35
37945,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.31,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37945,00:02:44,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-13.69,-32.38,-14.44,0.02,0.05,-0.99,0.16
37946,00:02:44,IMU1,0.0,0.0,0.0,1.46,-0.88,9.42,-1.06,-6.25,-29.88,0.07,-0.06,0.93,0.35
37946,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.31,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37946,00:02:44,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-13.69,-32.38,-14.44,0.02,0.05,-0.99,0.16
37947,00:02:44,IMU1,-0.01,0.0,0.0,1.46,-0.88,9.42,-1.06,-6.25,-29.88,0.07,-0.06,0.93,0.35
37947,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.31,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37947,00:02:44,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-13.69,-32.38,-14.44,0.02,0.05,-0.99,0.16
37948,00:02:44,IMU1,-0.01,0.0,0.0,1.46,-0.88,9.42,-1.06,-6.25,-29.88,0.07,-0.06,0.93,0.35
37948,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37948,00:02:44,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-13.69,-32.38,-14.44,0.02,0.05,-0.99,0.16
37949,00:02:44,IMU1,0.0,0.0,0.01,1.46,-0.88,9.42,-1.06,-6.25,-29.88,0.07,-0.06,0.93,0.35
37949,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37949,00:02:44,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-13.69,-32.38,-14.44,0.02,0.05,-0.99,0.16
37950,00:02:44,IMU1,0.0,0.0,0.01,1.46,-0.88,9.42,-1.06,-6.25,-29.88,0.07,-0.06,0.93,0.35
37950,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37950,00:02:44,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-13.69,-32.38,-14.44,0.02,0.05,-0.99,0.16
37951,00:02:44,IMU1,0.0,0.0,0.01,1.49,-0.88,9.54,-1.06,-6.25,-29.88,0.07,-0.06,0.93,0.35
37951,00:02:44,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37951,00:02:44,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-12.56,-32.0,-14.0,0.02,0.05,-0.99,0.16
37952,00:02:45,IMU1,-0.01,-0.01,0.0,1.49,-0.88,9.54,-1.06,-6.25,-29.88,0.07,-0.06,0.93,0.35
37952,00:02:45,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37952,00:02:45,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-12.56,-32.0,-14.0,0.02,0.05,-0.99,0.16
37953,00:02:47,IMU1,-0.01,-0.01,0.0,1.49,-0.88,9.54,-1.44,-5.12,-30.31,0.07,-0.06,0.93,0.35
37953,00:02:47,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37953,00:02:47,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-12.56,-32.0,-14.0,0.02,0.05,-0.99,0.16
37954,00:02:49,IMU1,0.0,0.0,-0.01,1.49,-0.88,9.54,-1.44,-5.12,-30.31,0.07,-0.06,0.93,0.35
37954,00:02:49,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37954,00:02:49,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-12.56,-32.0,-14.0,0.02,0.05,-0.99,0.16
37955,00:02:51,IMU1,0.0,0.0,0.0,1.49,-0.88,9.54,-1.44,-5.12,-30.31,0.07,-0.06,0.93,0.35
37955,00:02:51,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37955,00:02:51,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-12.56,-32.0,-14.0,0.02,0.05,-0.99,0.16
37956,00:02:52,IMU1,0.0,0.0,0.0,1.42,-0.88,9.54,-1.44,-5.12,-30.31,0.07,-0.06,0.93,0.35
37956,00:02:52,IMU2,0.0,0.0,0.0,0.69,-2.91,9.35,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37956,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-12.56,-32.0,-14.0,0.02,0.05,-0.99,0.16
37957,00:02:52,IMU1,0.0,0.0,0.0,1.42,-0.88,9.54,-1.44,-5.12,-30.31,0.07,-0.06,0.93,0.35
37957,00:02:52,IMU2,0.0,0.0,0.0,0.69,-2.91,9.35,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37957,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-11.88,-29.88,-15.56,0.02,0.05,-0.99,0.16
37958,00:02:52,IMU1,0.0,0.0,0.0,1.42,-0.88,9.54,-1.44,-5.12,-30.31,0.06,-0.07,0.93,0.35
37958,00:02:52,IMU2,0.0,0.0,0.0,0.69,-2.91,9.35,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37958,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-11.88,-29.88,-15.56,0.02,0.05,-0.99,0.16
37959,00:02:52,IMU1,0.0,0.0,0.0,1.42,-0.88,9.54,-1.44,-5.12,-30.31,0.06,-0.07,0.93,0.35
37959,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37959,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-11.88,-29.88,-15.56,0.02,0.05,-0.99,0.15
37960,00:02:52,IMU1,0.0,0.0,0.0,1.42,-0.88,9.54,-1.44,-5.12,-30.31,0.06,-0.07,0.93,0.35
37960,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.5,-5.81,-22.5,-0.09,0.12,-0.89,0.43
37960,00:02:52,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.54,-11.88,-29.88,-15.56,0.02,0.05,-0.99,0.15
37961,00:02:52,IMU1,0.0,0.0,0.0,1.42,-0.88,9.54,-1.44,-5.12,-30.31,0.06,-0.07,0.93,0.35
37961,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-6.5,-28.31,-0.09,0.12,-0.89,0.43
37961,00:02:52,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.54,-12.56,-32.38,-17.12,0.02,0.05,-0.99,0.15
37962,00:02:52,IMU1,0.0,0.0,0.0,1.42,-0.88,9.54,-1.44,-5.12,-30.31,0.06,-0.07,0.93,0.35
37962,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-6.5,-28.31,-0.09,0.12,-0.89,0.43
37962,00:02:52,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.54,-12.56,-32.38,-17.12,0.02,0.05,-0.99,0.15
37963,00:02:52,IMU1,0.0,0.0,0.0,1.49,-0.88,9.5,-1.44,-5.12,-30.31,0.06,-0.07,0.93,0.35
37963,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-6.5,-28.31,-0.09,0.12,-0.89,0.43
37963,00:02:52,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.54,-12.56,-32.38,-17.12,0.02,0.05,-0.99,0.15
37964,00:02:52,IMU1,0.0,0.0,0.0,1.49,-0.88,9.5,-0.31,-7.38,-28.69,0.06,-0.07,0.93,0.35
37964,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-6.5,-28.31,-0.09,0.12,-0.89,0.43
37964,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-12.56,-32.38,-17.12,0.02,0.05,-0.99,0.15
37965,00:02:52,IMU1,0.0,0.0,0.0,1.49,-0.88,9.5,-0.31,-7.38,-28.69,0.06,-0.07,0.93,0.35
37965,00:02:52,IMU2,0.0,0.0,0.0,0.61,-2.87,9.34,-17.81,-6.5,-28.31,-0.09,0.12,-0.89,0.43
37965,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-12.19,-32.0,-16.31,0.02,0.05,-0.99,0.15
37966,00:02:52,IMU1,0.0,0.0,0.0,1.49,-0.88,9.5,-0.31,-7.38,-28.69,0.06,-0.07,0.93,0.35
37966,00:02:52,IMU2,0.0,0.0,0.0,0.61,-2.87,9.34,-17.81,-4.31,-22.88,-0.09,0.12,-0.89,0.43
37966,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-12.19,-32.0,-16.31,0.02,0.05,-0.99,0.15
37967,00:02:52,IMU1,0.0,0.0,0.0,1.49,-0.88,9.5,-0.31,-7.38,-28.69,0.06,-0.07,0.93,0.35
37967,00:02:52,IMU2,0.0,0.0,0.0,0.61,-2.87,9.34,-17.81,-4.31,-22.88,-0.09,0.12,-0.89,0.43
37967,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-12.19,-32.0,-16.31,0.02,0.05,-0.99,0.15
37968,00:02:52,IMU1,0.0,0.0,0.0,1.49,-0.88,9.5,-0.31,-7.38,-28.69,0.06,-0.07,0.93,0.35
37968,00:02:52,IMU2,0.0,0.0,0.0,0.61,-2.87,9.34,-17.81,-4.31,-22.88,-0.09,0.12,-0.89,0.43
37968,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-12.19,-32.0,-16.31,0.02,0.05,-0.99,0.15
37969,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.92,9.5,-0.31,-7.38,-28.69,0.06,-0.07,0.93,0.35
37969,00:02:52,IMU2,0.0,0.0,0.0,0.61,-2.87,9.34,-17.81,-4.31,-22.88,-0.09,0.12,-0.89,0.43
37969,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-12.19,-32.0,-16.31,0.02,0.05,-0.99,0.15
37970,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.92,9.5,-0.31,-7.38,-28.69,0.06,-0.07,0.93,0.35
37970,00:02:52,IMU2,0.0,0.0,0.0,0.61,-2.87,9.34,-17.81,-4.31,-22.88,-0.09,0.12,-0.89,0.43
37970,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.58,-12.19,-32.0,-16.31,0.02,0.05,-0.99,0.15
37971,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.92,9.5,-1.81,-5.12,-32.62,0.06,-0.07,0.93,0.35
37971,00:02:52,IMU2,0.0,0.0,0.0,0.61,-2.87,9.34,-17.81,-4.31,-22.88,-0.09,0.12,-0.89,0.43
37971,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.65,-12.19,-32.0,-16.31,0.02,0.05,-0.99,0.15
37972,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.92,9.5,-1.81,-5.12,-32.62,0.06,-0.07,0.93,0.35
37972,00:02:52,IMU2,0.0,0.0,0.0,0.61,-2.87,9.34,-17.81,-4.31,-22.88,-0.09,0.12,-0.89,0.43
37972,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.65,-12.56,-32.75,-13.62,0.02,0.05,-0.99,0.15
37973,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.92,9.5,-1.81,-5.12,-32.62,0.06,-0.07,0.93,0.35
37973,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-4.31,-22.88,-0.09,0.12,-0.89,0.43
37973,00:02:52,IMU3,0.0,-0.01,0.0,-0.42,-0.92,9.65,-12.56,-32.75,-13.62,0.02,0.05,-0.99,0.15
37974,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.92,9.5,-1.81,-5.12,-32.62,0.06,-0.07,0.93,0.35
37974,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.19,-7.62,-27.56,-0.09,0.12,-0.89,0.43
37974,00:02:52,IMU3,0.0,-0.01,0.0,-0.42,-0.92,9.65,-12.56,-32.75,-13.62,0.02,0.05,-0.99,0.15
37975,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.92,9.5,-1.81,-5.12,-32.62,0.06,-0.07,0.93,0.35
37975,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.19,-7.62,-27.56,-0.09,0.12,-0.89,0.43
37975,00:02:52,IMU3,0.0,-0.01,0.0,-0.42,-0.96,9.61,-12.56,-32.75,-13.62,0.02,0.05,-0.99,0.15
37976,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.92,9.5,-1.81,-5.12,-32.62,0.06,-0.07,0.93,0.35
37976,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.19,-7.62,-27.56,-0.09,0.12,-0.89,0.43
37976,00:02:52,IMU3,0.0,-0.01,0.0,-0.42,-0.96,9.61,-12.56,-32.75,-13.62,0.02,0.05,-0.99,0.15
37977,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.92,9.5,-1.81,-5.12,-32.62,0.06,-0.07,0.93,0.35
37977,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.19,-7.62,-27.56,-0.09,0.12,-0.89,0.43
37977,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-12.56,-32.75,-13.62,0.02,0.05,-0.99,0.15
37978,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.92,9.5,-1.81,-5.12,-32.62,0.06,-0.07,0.93,0.35
37978,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.19,-7.62,-27.56,-0.09,0.12,-0.89,0.43
37978,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-12.56,-32.75,-13.62,0.02,0.05,-0.99,0.15
37979,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.88,9.5,-1.81,-5.12,-32.62,0.06,-0.07,0.93,0.35
37979,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.19,-7.62,-27.56,-0.09,0.12,-0.89,0.43
37979,00:02:52,IMU3,-0.01,0.0,0.0,-0.42,-0.96,9.61,-12.56,-32.75,-13.62,0.02,0.05,-0.99,0.15
37980,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.88,9.5,-2.19,-7.38,-28.25,0.06,-0.07,0.93,0.35
37980,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-18.19,-7.62,-27.56,-0.09,0.12,-0.89,0.43
37980,00:02:52,IMU3,-0.01,0.0,0.0,-0.42,-0.96,9.61,-12.56,-32.75,-13.62,0.02,0.05,-0.99,0.15
37981,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.88,9.5,-2.19,-7.38,-28.25,0.06,-0.07,0.93,0.35
37981,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-18.19,-7.62,-27.56,-0.09,0.12,-0.89,0.43
37981,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-12.56,-32.75,-13.62,0.02,0.05,-0.99,0.15
37982,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.88,9.5,-2.19,-7.38,-28.25,0.06,-0.07,0.93,0.35
37982,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-18.19,-7.62,-27.56,-0.09,0.12,-0.89,0.43
37982,00:02:52,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-12.56,-32.75,-13.62,0.02,0.05,-0.99,0.15
37983,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.88,9.5,-2.19,-7.38,-28.25,0.06,-0.07,0.93,0.35
37983,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-18.19,-7.62,-27.56,-0.09,0.12,-0.89,0.43
37983,00:02:52,IMU3,0.01,0.01,0.0,-0.42,-0.96,9.61,-12.56,-32.75,-13.62,0.02,0.05,-0.99,0.15
37984,00:02:52,IMU1,0.0,0.0,0.0,1.46,-0.88,9.5,-2.19,-7.38,-28.25,0.06,-0.07,0.93,0.35
37984,00:02:52,IMU2,0.0,0.0,0.0,0.65,-2.87,9.43,-18.19,-7.62,-27.56,-0.09,0.12,-0.89,0.43
